source_file,worker_id,output_id,discipline,model,annotation_range
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-047,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-073,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-024,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-091,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-096,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-001,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-018,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-045,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-063,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-012,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,G4o-066,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,G5-094,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G4o-038,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G5-083,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G4o-045,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,GD-095,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-072,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-001,gender_in_occupation,gpt-5,5
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-038,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-036,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A39KQ6Q83RH3NO,G5-093,gender_in_occupation,gpt-5,4
gender_occupation.csv,A39KQ6Q83RH3NO,GD-029,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-013,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-048,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-091,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-031,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-029,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,GD-087,gender_in_occupation,deepseek,2
gender_occupation.csv,A133HLDA3JJV0M,G4o-027,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G5-006,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-085,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,GD-089,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-055,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-088,gender_in_occupation,deepseek,4
gender_occupation.csv,A133HLDA3JJV0M,G5-027,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,GD-095,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-062,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G5-011,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-049,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-071,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G4o-011,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,GD-084,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G5-099,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G5-075,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,GD-083,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G5-091,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G5-071,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,GD-039,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-077,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-092,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G5-097,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,G5-091,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-086,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,GD-051,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-082,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-031,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,G5-055,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,GD-028,gender_in_occupation,deepseek,4
gender_occupation.csv,A3240Z3SG99X06,GD-075,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-099,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-027,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A3240Z3SG99X06,G5-074,gender_in_occupation,gpt-5,5
gender_occupation.csv,A3240Z3SG99X06,G4o-087,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-081,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-074,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,GD-047,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-022,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A2P3XETFFG5K7J,GD-092,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-065,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-069,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-042,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-015,gender_in_occupation,gpt-5,3
gender_occupation.csv,A133HLDA3JJV0M,GD-062,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-036,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-058,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-034,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,G4o-087,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,G4o-021,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A133HLDA3JJV0M,GD-076,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-057,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-051,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,GD-008,gender_in_occupation,deepseek,4
gender_occupation.csv,A133HLDA3JJV0M,G5-018,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,GD-075,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-004,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-016,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G5-072,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,GD-027,gender_in_occupation,deepseek,2
gender_occupation.csv,A3240Z3SG99X06,G5-045,gender_in_occupation,gpt-5,1
gender_occupation.csv,A3240Z3SG99X06,GD-042,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-059,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-041,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-049,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A3240Z3SG99X06,G4o-098,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-084,gender_in_occupation,deepseek,3
gender_occupation.csv,A133HLDA3JJV0M,GD-016,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-053,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-028,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A133HLDA3JJV0M,GD-032,gender_in_occupation,deepseek,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-052,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-005,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,GD-022,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,GD-054,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,GD-042,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-058,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-047,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-099,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-098,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-095,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-061,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-091,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-022,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,G5-083,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G5-024,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G5-065,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G5-087,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,GD-024,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-095,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-005,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-035,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-068,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-034,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A133HLDA3JJV0M,GD-015,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-058,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G4o-076,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A3240Z3SG99X06,G4o-087,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-093,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A2P3XETFFG5K7J,G5-069,gender_in_occupation,gpt-5,4
gender_occupation.csv,A2P3XETFFG5K7J,GD-002,gender_in_occupation,deepseek,5
gender_occupation.csv,A17QWRCEPG0775,GD-078,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-022,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-096,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G5-034,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,GD-007,gender_in_occupation,deepseek,3
gender_occupation.csv,A2P3XETFFG5K7J,GD-031,gender_in_occupation,deepseek,2
gender_occupation.csv,A3240Z3SG99X06,GD-077,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-019,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G4o-061,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-014,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,GD-014,gender_in_occupation,deepseek,2
gender_occupation.csv,A2P3XETFFG5K7J,GD-088,gender_in_occupation,deepseek,4
gender_occupation.csv,A17QWRCEPG0775,GD-096,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-057,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G5-066,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,G5-069,gender_in_occupation,gpt-5,2
gender_occupation.csv,A17QWRCEPG0775,G5-093,gender_in_occupation,gpt-5,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-033,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-055,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-007,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-037,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,G4o-084,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-008,gender_in_occupation,gpt-5,4
gender_occupation.csv,A3240Z3SG99X06,G5-049,gender_in_occupation,gpt-5,3
gender_occupation.csv,A17QWRCEPG0775,GD-049,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-009,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A17QWRCEPG0775,G4o-029,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A3240Z3SG99X06,G5-054,gender_in_occupation,gpt-5,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-074,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,GD-024,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-044,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,G5-066,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,GD-068,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-067,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-059,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-022,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-014,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-019,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-014,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-044,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-033,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-033,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-081,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-038,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G5-089,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,GD-065,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G4o-063,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,GD-071,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-056,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-011,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-041,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-067,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,GD-036,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,G5-056,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-061,gender_in_occupation,gpt-5,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-012,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,G5-028,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,G5-073,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,GD-008,gender_in_occupation,deepseek,5
gender_occupation.csv,A3240Z3SG99X06,GD-014,gender_in_occupation,deepseek,2
gender_occupation.csv,A3240Z3SG99X06,G4o-074,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-075,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G5-005,gender_in_occupation,gpt-5,5
gender_occupation.csv,A2P3XETFFG5K7J,G5-079,gender_in_occupation,gpt-5,2
gender_occupation.csv,A2P3XETFFG5K7J,GD-087,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-095,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-098,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A17QWRCEPG0775,G5-003,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,GD-014,gender_in_occupation,deepseek,4
gender_occupation.csv,A2P3XETFFG5K7J,GD-094,gender_in_occupation,deepseek,5
gender_occupation.csv,A2P3XETFFG5K7J,G4o-051,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-076,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G5-013,gender_in_occupation,gpt-5,1
gender_occupation.csv,A3240Z3SG99X06,GD-028,gender_in_occupation,deepseek,3
gender_occupation.csv,A17QWRCEPG0775,GD-032,gender_in_occupation,deepseek,5
gender_occupation.csv,A3240Z3SG99X06,G4o-008,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-029,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A17QWRCEPG0775,G4o-039,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-072,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,GD-045,gender_in_occupation,deepseek,3
gender_occupation.csv,A2P3XETFFG5K7J,G4o-009,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-064,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,G4o-099,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-027,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,G5-084,gender_in_occupation,gpt-5,4
gender_occupation.csv,A3240Z3SG99X06,GD-055,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-066,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A3240Z3SG99X06,G4o-093,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G5-069,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,G4o-078,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-021,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,GD-027,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G5-015,gender_in_occupation,gpt-5,1
gender_occupation.csv,A3240Z3SG99X06,G4o-021,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,GD-024,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G5-081,gender_in_occupation,gpt-5,1
gender_occupation.csv,A3240Z3SG99X06,GD-012,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-074,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-063,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-079,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A39KQ6Q83RH3NO,G5-003,gender_in_occupation,gpt-5,5
gender_occupation.csv,A39KQ6Q83RH3NO,G5-017,gender_in_occupation,gpt-5,5
gender_occupation.csv,A39KQ6Q83RH3NO,G5-076,gender_in_occupation,gpt-5,5
gender_occupation.csv,A39KQ6Q83RH3NO,GD-037,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-003,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-086,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-082,gender_in_occupation,gpt-5,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-043,gender_in_occupation,deepseek,3
gender_occupation.csv,A39KQ6Q83RH3NO,G5-028,gender_in_occupation,gpt-5,3
gender_occupation.csv,A133HLDA3JJV0M,GD-055,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-024,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-049,gender_in_occupation,deepseek,4
gender_occupation.csv,A133HLDA3JJV0M,GD-069,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-038,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-069,gender_in_occupation,gpt-5,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-051,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-009,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,G4o-003,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A2P3XETFFG5K7J,GD-057,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-061,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-076,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,G4o-072,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-035,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-076,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,G4o-073,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-081,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-089,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,GD-013,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-012,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-023,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-089,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-071,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-097,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,G5-029,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,GD-003,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-096,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-074,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G4o-026,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G5-086,gender_in_occupation,gpt-5,2
gender_occupation.csv,A133HLDA3JJV0M,G5-078,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-043,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-082,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-033,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-043,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-025,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-039,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A39KQ6Q83RH3NO,GD-093,gender_in_occupation,deepseek,2
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-074,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A39KQ6Q83RH3NO,GD-057,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-019,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-056,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-066,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-044,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-083,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-017,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-051,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-026,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-099,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,GD-059,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-083,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-009,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,G4o-061,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-098,gender_in_occupation,deepseek,3
gender_occupation.csv,A17QWRCEPG0775,G4o-037,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A2P3XETFFG5K7J,G4o-085,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-088,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G5-002,gender_in_occupation,gpt-5,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-077,gender_in_occupation,gpt-5,2
gender_occupation.csv,A2P3XETFFG5K7J,G4o-017,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A3240Z3SG99X06,G4o-065,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A17QWRCEPG0775,G5-004,gender_in_occupation,gpt-5,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-031,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,G5-085,gender_in_occupation,gpt-5,4
gender_occupation.csv,A3240Z3SG99X06,G4o-069,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-028,gender_in_occupation,gpt-5,3
gender_occupation.csv,A3240Z3SG99X06,G5-073,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,GD-008,gender_in_occupation,deepseek,5
gender_occupation.csv,A2P3XETFFG5K7J,GD-038,gender_in_occupation,deepseek,3
gender_occupation.csv,A3240Z3SG99X06,G5-017,gender_in_occupation,gpt-5,5
